,"AAEC","3910","INTERNSHIPS",,"36168","STEGELIN",,35,15,,,
,"SOCI","9005","DOC GRAD STU SEM",,"25951","TINKLER",,15,0,,,
,"SOCI","9005","DOC GRAD STU SEM",,"35943","PARKER",,15,0,,,
,"SOCI","9005","DOC GRAD STU SEM",,"45935","COONEY",,15,0,,,
,"SOCI","9005","DOC GRAD STU SEM",,"45949","SIMONS",,15,0,,,
,"SOCI","9005","DOC GRAD STU SEM",,"55944","RENZULLI",,15,0,,,
,"SOCI","9005","DOC GRAD STU SEM",,"65936","COVERDILL",,15,0,,,
,"SOCI","9005","DOC GRAD STU SEM",,"75945","REYNOLDS",,15,0,,,
,"SOCI","9005","DOC GRAD STU SEM",,"85937","DOWD",,15,0,,,
,"SOCI","9005","DOC GRAD STU SEM",,"85940","HERMANOWICZ",,15,0,,,
,"SOCI","9005","DOC GRAD STU SEM",,"95946","RICHARDS",,15,0,,,
,"SOCI","9300","DOCT DISSERTATION",,"05955","DOWD",,15,0,,,
,"SOCI","9300","DOCT DISSERTATION",,"05964","MCNULTY",,15,0,,,
,"SOCI","9300","DOCT DISSERTATION",,"05969","ROBINSON",,15,2,,,
,"SOCI","9300","DOCT DISSERTATION",,"05972","SMILDE",,15,1,,,
,"SOCI","9300","DOCT DISSERTATION",,"15956","FINLAY",,15,0,,,
,"SOCI","9300","DOCT DISSERTATION",,"15973","TINKLER",,15,0,,,
,"SOCI","9300","DOCT DISSERTATION",,"25965","PARKER",,15,0,,,
,"SOCI","9300","DOCT DISSERTATION",,"35957","GANEM",,15,0,,,
,"SOCI","9300","DOCT DISSERTATION",,"45952","CLAY-WARNER",,15,2,,,
,"SOCI","9300","DOCT DISSERTATION",,"45966","RENZULLI",,15,2,,,
,"SOCI","9300","DOCT DISSERTATION",,"55958","HERMANOWICZ",,15,0,,,
,"SOCI","9300","DOCT DISSERTATION",,"65953","COONEY",,15,0,,,
,"SOCI","9300","DOCT DISSERTATION",,"65967","REYNOLDS",,15,0,,,
,"SOCI","9300","DOCT DISSERTATION",,"65970","ROMAN",,15,0,,,
,"SOCI","9300","DOCT DISSERTATION",,"75959","LAPEGNA",,15,0,,,
,"SOCI","9300","DOCT DISSERTATION",,"85954","COVERDILL",,15,0,,,
,"SOCI","9300","DOCT DISSERTATION",,"85968","RICHARDS",,15,0,,,
,"SOCI","9300","DOCT DISSERTATION",,"85971","SIMONS",,15,2,,,
,"SOWK","5340","HUMAN BEHAVIOR",,"12555","MILLER",,25,13,,,
,"SOWK","5524","GEN PRAC SOC WK I",,"32556","SKINNER",,25,13,,,
,"SOWK","5777","CUR ISS IN SOWK III",,"15455","NACKERUD",,10,2,,,
,"SOWK","6055","FOUND PRAC",,"44820","ELLIS",,10,1,,,
,"SOWK","6908","INDEP SW RESEARCH",,"07052","LONG",,1,0,,,
,"SOWK","6908","INDEP SW RESEARCH",,"18579","LONG",,2,2,,,
,"SOWK","6908","INDEP SW RESEARCH",,"26372","CAMPBELL",,1,1,,,
,"SOWK","6908","INDEP SW RESEARCH",,"28395","BLISS",,1,1,,,
,"SOWK","6908","INDEP SW RESEARCH",,"37949","NACKERUD",,1,2,,,
,"SOWK","6908","INDEP SW RESEARCH",,"87851","BLISS",,1,1,,,
,"SOWK","6908","INDEP SW RESEARCH",,"96613","NACKERUD",,1,2,,,
,"SOWK","6908","INDEP SW RESEARCH",,"97499","LOCKHART",,1,1,,,
,"SOWK","7055","CONCEN PRAC",,"44817","MURPHY",,10,0,,,
,"SOWK","7055","CONCEN PRAC",,"47197","NACKERUD",,1,1,,,
,"SOWK","7055","CONCEN PRAC",,"64818","ELLIS",,10,1,,,
,"SOWK","7055","CONCEN PRAC",,"75993","REEVES",,10,6,,,
,"SOWK","7273","ADDICTIVE DISORDERS",,"52557","BLISS",,20,3,,,
,"SOWK","7347","TOPICS FAM & CW",,"35991","BATES",,8,8,,,
,"SOWK","7387","TOPICS SOC PROB",,"02568","CHOI",,24,4,,,
,"SOWK","7397","TOPICS IN SOC JUS",,"17304","OKECH",,25,4,,,
,"SOWK","7397","TOPICS IN SOC JUS",,"35456","NACKERUD",,10,11,,,
,"SOWK","8156","SOFTWARE/SW RSCH",,"72561","JASKYTE-BAHR",,14,6,,,
,"SOWK","8227","SW EDUCATION",,"92562","HOPPS",,14,6,,,
,"SOWK","8306","RESEARCH PRACTICUM",,"26307","HOLOSKO",,6,2,,,
,"SOWK","8306","RESEARCH PRACTICUM",,"45675","HOLOSKO",,1,1,,,
,"SOWK","8306","RESEARCH PRACTICUM",,"47507","BRIDE",,1,1,,,
,"SOWK","8428","COMPS EXAM",,"17447","Multiple",,1,1,,,
,"SOWK","8428","COMPS EXAM",,"27411","BRIDE",,1,1,,,
,"SOWK","8428","COMPS EXAM",,"37904","BRIDE",,1,1,,,
,"SOWK","8428","COMPS EXAM",,"97907","ELLETT",,1,1,,,
,"SOWK","9000","DOCTORAL RESEARCH",,"07410","BRIDE",,1,1,,,
,"SOWK","9000","DOCTORAL RESEARCH",,"57449","Multiple",,1,1,,,
,"SOWK","9000","DOCTORAL RESEARCH",,"57905","BRIDE",,1,1,,,
,"SOWK","9000","DOCTORAL RESEARCH",,"77906","ELLETT",,1,1,,,
,"SOWK","9000","DOCTORAL RESEARCH",,"87509","BRIDE",,1,1,,,
,"SOWK","9300","DOCT DISSERTATION",,"15696","HOLOSKO",,1,0,,,
,"SOWK","9300","DOCT DISSERTATION",,"98443","HOLOSKO",,1,1,,,
,"SPAN","1001","ELEMENTARY SPANISH",,"12877","STOYANOVA",,28,11,,,
,"SPAN","1002","ELEMENTARY SPANISH",,"32878","CARVALLO",,28,13,,,
,"SPAN","1002","ELEMENTARY SPANISH",,"52879","LIMERICK",,28,9,,,
,"SPAN","1110","ACCEL ELEM SPANISH",,"12880","POZO HURTADO",,28,22,,,
,"SPAN","1110","ACCEL ELEM SPANISH",,"32881","PETTENGILL",,28,21,,,
,"SPAN","1110E","ACCEL ELEM SPANISH",,"74990","PEREZ-GAMBOA",,20,25,,,
,"SPAN","2001","INTERM SPAN",,"02868","CLARK",,28,11,,,
,"SPAN","2001","INTERM SPAN",,"22869","DWYER",,28,24,,,
,"SPAN","2001","INTERM SPAN",,"92867","WENDEL",,28,9,,,
,"SPAN","2001","INTERM SPAN",,"92870","CASTILLO-PER",,28,25,,,
,"SPAN","2002","INTERM SPAN",,"02871","CERRON-PALOM",,28,16,,,
,"SPAN","2002","INTERM SPAN",,"22872","GRAHAM",,28,9,,,
,"SPAN","3010","SP CONV COMP",,"02823","NUNEZ",,15,9,,,
,"SPAN","3010","SP CONV COMP",,"22838","SARMIENTO",,15,13,,,
,"SPAN","3020","ADV COMP AND CONV",,"32833","VAZQUEZ LOPE",,15,10,,,
,"SPAN","3020","ADV COMP AND CONV",,"42839","MIZZI TEROL",,15,13,,,
,"SPAN","3030","INTRO TO LIT",,"22824","CASADO",,25,14,,,
,"SPAN","3030","INTRO TO LIT",,"72849","GONZALEZ-PAR",,25,18,,,
,"SPAN","3050","INTRO TO SPAN LING",,"42825","BLACKWELL",,25,10,,,
,"SPAN","3050","INTRO TO SPAN LING",,"52834","HOWE",,25,11,,,
,"SPAN","4050","SP LIT & CULT II",,"62826","SIMPSON",,25,14,,,
,"SPAN","4120","TOP CULT LANG & LIT",,"02828","LUCERO",,25,12,,,
,"SPAN","4120","TOP CULT LANG & LIT",,"52851","VELEZ SAINZ",,25,8,,,
,"SPAN","4120","TOP CULT LANG & LIT",,"54616","BOVISIO",,25,7,,,
,"SPAN","4120","TOP CULT LANG & LIT",,"72835","GUPTON",,25,19,,,
,"SPAN","4150","BUSINESS SPANISH",,"02837","SANCHEZ VELA",,25,8,,,
,"SPAN","4650","SPAN PHONETICS",,"02854","ARMSTRONG",,25,8,,,
,"SPAN","4980H","DIRECTED READING",,"98300","LUCERO",,1,1,,,
,"SPAN","6120","TOP CULT LANG & LIT",,"12829","LUCERO",,0,4,,,
,"SPAN","6120","TOP CULT LANG & LIT",,"72852","VELEZ SAINZ",,0,1,,,
,"SPAN","6120","TOP CULT LANG & LIT",,"74617","BOVISIO",,0,3,,,
,"SPAN","6120","TOP CULT LANG & LIT",,"92836","GUPTON",,0,4,,,
,"SPAN","7000","MASTER'S RESEARCH",,"27344","BLACKWELL",,10,3,,,
,"SPED","2000E","SURVEY SPECIAL EDUC",,"04823","SAYESKI",,40,36,,,
,"SPED","2000E","SURVEY SPECIAL EDUC",,"41447","LINDSTROM",,40,39,,,
,"SPED","3050E","BEHV MGMT IND DISAB",,"11342","LIEBERMAN-BE",,25,15,,,
,"SPED","3050E","BEHV MGMT IND DISAB",,"77856","NEALY",,20,17,,,
,"SPED","4030","SP NEEDS GRADE 6-12",,"71345","GREENE",,20,5,,,
,"SPED","4440","PRAC IN SPEC ED",,"26534","VAIL",,15,1,,,
,"SPED","6000","DIR STU IN SPEC EDU",,"25772","AYRES",,15,9,,,
,"SPED","6000","DIR STU IN SPEC EDU",,"67914","SAYESKI",,15,1,,,
,"SPED","6000","DIR STU IN SPEC EDU",,"77128","LINDSTROM",,15,2,,,
,"SPED","6030","SP NEEDS GRADE 6-12",,"01347","GREENE",,20,5,,,
,"SPED","7440","PRAC IN SPEC ED",,"05874","AYRES",,25,12,,,
,"SPED","7610","SEMINAR ASD",,"61353","LEDFORD",,20,14,,,
,"SPED","7650","APPLIED PROJEC SPED",,"96028","GAST",,15,1,,,
,"SPED","8000","DIRECTED STUDY SPED",,"36395","AYRES",,15,1,,,
,"SPED","8000","DIRECTED STUDY SPED",,"58343","VAIL",,15,1,,,
,"SPED","8370","SG SUB RES METH SPE",,"81354","AYRES",,20,10,,,
,"SPED","9000","DOCTORAL RESEARCH",,"06832","GAST",,15,1,,,
,"SPED","9000","DOCTORAL RESEARCH",,"56396","AYRES",,15,2,,,
,"SPED","9300","DOCT DISSERTATION",,"77629","VAIL",,15,1,,,
,"SPED","9940","INTERN SUP IN SPED",,"86831","GAST",,15,1,,,
,"STAT","2000","INTRO STATISTICS",,"02487","Multiple",,0,0,,,
,"STAT","2000","INTRO STATISTICS",,"02490","MORSE",,20,19,,,
,"STAT","2000","INTRO STATISTICS",,"12488","Multiple",,20,17,,,
,"STAT","2000","INTRO STATISTICS",,"12491","MORSE",,20,20,,,
,"STAT","2000","INTRO STATISTICS",,"32489","MORSE",,0,0,,,
,"STAT","2000","INTRO STATISTICS",,"32492","MORSE",,20,19,,,
,"STAT","2000","INTRO STATISTICS",,"42484","Multiple",,0,0,,,
,"STAT","2000","INTRO STATISTICS",,"52493","MORSE",,20,18,,,
,"STAT","2000","INTRO STATISTICS",,"62485","Multiple",,20,17,,,
,"STAT","2000","INTRO STATISTICS",,"72494","Multiple",,0,0,,,
,"STAT","2000","INTRO STATISTICS",,"82486","Multiple",,20,10,,,
,"STAT","2000","INTRO STATISTICS",,"92495","Multiple",,25,20,,,
,"STAT","4210","STATISTICAL METHODS",,"62468","HILAFU",,30,24,,,
,"STAT","4220","APPL EXP DESIGNS",,"82469","PARK",,18,8,,,
,"STAT","4230","APPLIED REGRESSION",,"72477","WERNER",,30,22,,,
,"STAT","4360","STAT PROGRAMMING",,"65290","JAEGER",,30,10,,,
,"STAT","4510","MATH STATISTICS I",,"62471","BARTLETT",,30,22,,,
,"STAT","5700","UGRAD STAT INTERN",,"26291","Multiple",,0,0,,,
,"STAT","6210","STATIST METHODS I",,"02473","SCHLIEKELMAN",,30,8,,,
,"STAT","6220","INTRO STATS II",,"12474","SCHLIEKELMAN",,30,9,,,
,"STAT","6230","APPLIED REGRESSION",,"92478","WERNER",,0,7,,,
,"STAT","6315","STATS FOR RESEARCH",,"43795","HOLMES",,18,12,,,
,"STAT","6360","STAT PROGRAMMING",,"03454","Multiple",,30,17,,,
,"STAT","6510","MATH STATISTICS I",,"82472","BARTLETT",,0,10,,,
,"STAT","7000","MASTER'S RESEARCH",,"15925","KAPLAN",,30,1,,,
,"STAT","7000","MASTER'S RESEARCH",,"25917","BILLARD",,30,0,,,
,"STAT","7000","MASTER'S RESEARCH",,"25920","DATTA",,30,1,,,
,"STAT","7000","MASTER'S RESEARCH",,"35926","LAZAR",,30,0,,,
,"STAT","7000","MASTER'S RESEARCH",,"45921","HALL",,30,0,,,
,"STAT","7000","MASTER'S RESEARCH",,"46535","SEYMOUR",,30,7,,,
,"STAT","7000","MASTER'S RESEARCH",,"48608","LIU",,30,0,,,
,"STAT","7000","MASTER'S RESEARCH",,"55927","LIU",,30,1,,,
,"STAT","7000","MASTER'S RESEARCH",,"65922","JI",,30,0,,,
,"STAT","7000","MASTER'S RESEARCH",,"95915","AHN",,30,1,,,
,"STAT","7000","MASTER'S RESEARCH",,"95929","MCCORMICK",,30,0,,,
,"STAT","7300","MASTER'S THESIS",,"05916","AHN",,30,0,,,
,"STAT","7300","MASTER'S THESIS",,"05924","KAPLAN",,30,0,,,
,"STAT","7300","MASTER'S THESIS",,"28607","REEVES",,30,1,,,
,"STAT","7300","MASTER'S THESIS",,"45918","BILLARD",,30,0,,,
,"STAT","7300","MASTER'S THESIS",,"55930","MCCORMICK",,30,0,,,
,"STAT","7300","MASTER'S THESIS",,"65919","DATTA",,30,0,,,
,"STAT","7300","MASTER'S THESIS",,"68609","LIU",,30,0,,,
,"STAT","7300","MASTER'S THESIS",,"75928","LIU",,30,1,,,
,"STAT","7300","MASTER'S THESIS",,"75931","PARK",,30,2,,,
,"STAT","7300","MASTER'S THESIS",,"85923","JI",,30,0,,,
,"STAT","7700","STAT INTERNSHIP",,"06290","Multiple",,30,2,,,
,"STAT","8000","STATIST CONSULTING",,"42470","REEVES",,18,14,,,
,"STAT","8200","EXPER DESIGNS",,"42467","PARK",,18,12,,,
,"STAT","9000","DOCTORAL RESEARCH",,"05883","MANDAL",,30,0,,,
,"STAT","9000","DOCTORAL RESEARCH",,"05888","SCHLIEKELMAN",,30,2,,,
,"STAT","9000","DOCTORAL RESEARCH",,"05891","WANG",,30,2,,,
,"STAT","9000","DOCTORAL RESEARCH",,"15875","AHN",,30,0,,,
,"STAT","9000","DOCTORAL RESEARCH",,"15889","SRIRAM",,30,0,,,
,"STAT","9000","DOCTORAL RESEARCH",,"15892","WERNER",,30,0,,,
,"STAT","9000","DOCTORAL RESEARCH",,"25884","MCCORMICK",,30,0,,,
,"STAT","9000","DOCTORAL RESEARCH",,"35876","BILLARD",,30,2,,,
,"STAT","9000","DOCTORAL RESEARCH",,"35893","YIN",,30,1,,,
,"STAT","9000","DOCTORAL RESEARCH",,"45885","MORSE",,30,0,,,
,"STAT","9000","DOCTORAL RESEARCH",,"55877","DATTA",,30,0,,,
,"STAT","9000","DOCTORAL RESEARCH",,"55880","JI",,30,1,,,
,"STAT","9000","DOCTORAL RESEARCH",,"56835","LAZAR",,30,1,,,
,"STAT","9000","DOCTORAL RESEARCH",,"65886","PARK",,30,1,,,
,"STAT","9000","DOCTORAL RESEARCH",,"72480","SEYMOUR",,30,0,,,
,"STAT","9000","DOCTORAL RESEARCH",,"75878","HALL",,30,1,,,
,"STAT","9000","DOCTORAL RESEARCH",,"75881","KAPLAN",,30,1,,,
,"STAT","9000","DOCTORAL RESEARCH",,"78473","ARNOLD",,10,1,,,
,"STAT","9000","DOCTORAL RESEARCH",,"85887","REEVES",,30,0,,,
,"STAT","9000","DOCTORAL RESEARCH",,"85890","STUFKEN",,30,3,,,
,"STAT","9000","DOCTORAL RESEARCH",,"95882","LIU",,30,1,,,
,"STAT","9300","DOCT DISSERTATION",,"05897","DATTA",,30,1,,,
,"STAT","9300","DOCT DISSERTATION",,"05902","LIU",,30,0,,,
,"STAT","9300","DOCT DISSERTATION",,"05907","SEYMOUR",,30,1,,,
,"STAT","9300","DOCT DISSERTATION",,"05910","WANG",,30,0,,,
,"STAT","9300","DOCT DISSERTATION",,"15908","SRIRAM",,30,1,,,
,"STAT","9300","DOCT DISSERTATION",,"15911","WERNER",,30,0,,,
,"STAT","9300","DOCT DISSERTATION",,"18193","BILLARD",,30,0,,,
,"STAT","9300","DOCT DISSERTATION",,"25898","HALL",,30,1,,,
,"STAT","9300","DOCT DISSERTATION",,"25903","MCCORMICK",,30,0,,,
,"STAT","9300","DOCT DISSERTATION",,"35909","STUFKEN",,30,1,,,
,"STAT","9300","DOCT DISSERTATION",,"35912","YIN",,30,1,,,
,"STAT","9300","DOCT DISSERTATION",,"45899","JI",,30,0,,,
,"STAT","9300","DOCT DISSERTATION",,"45904","PARK",,30,0,,,
,"STAT","9300","DOCT DISSERTATION",,"55894","MANDAL",,30,1,,,
,"STAT","9300","DOCT DISSERTATION",,"65905","REEVES",,30,0,,,
,"STAT","9300","DOCT DISSERTATION",,"75895","AHN",,30,3,,,
,"STAT","9300","DOCT DISSERTATION",,"75900","KAPLAN",,30,0,,,
,"STAT","9300","DOCT DISSERTATION",,"85906","SCHLIEKELMAN",,30,0,,,
,"STAT","9300","DOCT DISSERTATION",,"95896","BILLARD",,30,0,,,
,"STAT","9300","DOCT DISSERTATION",,"95901","LAZAR",,30,2,,,
,"SWAH","1010","ELEM SWAHILI I",,"24007","MAGANDA",,30,16,,,
,"SWAH","1020","ELEM SWAHILI II",,"44008","MAGANDA",,30,19,,,
,"SWAH","3990","DIRECTED STUDY",,"03722","MAGANDA",,15,1,,,
,"TELE","3110","WRITE DIG. MEDIA",,"52882","KAVOORI",,1,14,,,
,"TELE","3210","INTRO PROD BASICS",,"72883","BIDDLE",,1,5,,,
,"TELE","4250","VIDEO PROD",,"92884","BIDDLE",,1,20,,,
,"TELE","4970H","HNRS UND RESEARCH",,"07625","SMITH",,1,1,,,
,"TELE","5010","MASS COMM INTERN",,"02885","HOLLIFIELD",,25,0,,,
,"TELE","5010","MASS COMM INTERN",,"12054","HOLLIFIELD",,25,43,,,
,"TELE","5550","DIGITAL NEWS REPT",,"42887","CASTENGERA",,1,5,,,
,"TELE","6290","DIGITAL MEDIA PROD",,"62888","HAN",,1,5,,,
,"TELE","7210","DIGITAL MEDIA PROJ",,"82889","HOLLIFIELD",,10,0,,,
,"TELE","7220","TELECOMM INTERN",,"42890","HOLLIFIELD",,10,2,,,
,"THEA","3020","BASIC DRAM WRITING",,"74228","KUNDERT-GIBB",,20,14,,,
,"THEA","4000","DRAM WRITING I",,"24234","BRAY",,12,4,,,
,"THEA","5335","SHAKESP PRACTICUM",,"34808","PAOLINO",,16,10,,,
,"THEA","5480","TOPICS IN DESIGN",,"34842","INGERMANN",,11,9,,,
,"THEA","5580","PERFORMANCE TOPICS",,"94232","KUNDERT-GIBB",,12,5,,,
,"THEA","5590","SPECIAL PROJECTS",,"07066","NEUPERT",,1,1,,,
,"THEA","5700","INTERNSHIPS",,"47264","KUNDERT-GIBB",,1,1,,,
,"THEA","5700","INTERNSHIPS",,"56480","NEUPERT",,2,2,,,
,"THEA","6000","DRAM WRITING I",,"44235","BRAY",,6,3,,,
,"THEA","7005","GRAD STUDENT SEM",,"07639","CALLAHAN",,1,1,,,
,"THEA","7005","GRAD STUDENT SEM",,"58018","SALTZ",,1,0,,,
,"THEA","7335","SHAKESP PRACTICUM",,"54809","PAOLINO",,4,2,,,
,"THEA","7480","TOPICS IN DESIGN",,"74844","INGERMANN",,5,3,,,
,"THEA","7580","PERFORMANCE TOPICS",,"04233","KUNDERT-GIBB",,4,4,,,
,"THEA","7770","INTERN IN PERF ARTS",,"08072","SALTZ",,1,0,,,
,"THEA","7770","INTERN IN PERF ARTS",,"77257","MAROTTA",,2,1,,,
,"THEA","7780","TOPICS COMPUTR TECH",,"54230","HUSSEY",,1,1,,,
,"THEA","9005","DOC GRAD STU SEM",,"48575","SALTZ",,1,1,,,
,"THEA","9010","RESEARCH PROBLEM I",,"67511","TEAGUE",,1,1,,,
,"THEA","9010","RESEARCH PROBLEM I",,"68397","SALTZ",,1,1,,,
,"THEA","9020","RESEARCH PROBLEM II",,"87512","SALTZ",,1,1,,,
,"THEA","9300","DOCT DISSERTATION",,"98376","SALTZ",,1,1,,,
,"TXMI","2000E","INTRO FAM CON SCI",,"32265","PHILLIPS",,5,0,,,
,"TXMI","2100","TEXT FOR CONSUMERS",,"62289","SHARMA",,90,10,,,
,"TXMI","3010","DIRECT RESEARCH",,"06418","HUNT-HURST",,10,2,,,
,"TXMI","3010","DIRECT RESEARCH",,"68173","GILBERT",,10,2,,,
,"TXMI","3210","FUND FASHION MERCH",,"22290","SEOCK",,90,10,,,
,"TXMI","3910","PRAC FASHION",,"42291","BLALOCK",,5,2,,,
,"TXMI","4240","FASH PROM/VIS MERCH",,"62292","BLANCO",,40,10,,,
,"TXMI","4290E","HIS DRESS 19 PRESS",,"15665","BLANCO",,20,19,,,
,"TXMI","5910","TMI INTERNSHIP",,"02294","SCHUENEMAN",,100,10,,,
,"TXMI","5910","TMI INTERNSHIP",,"82293","BLALOCK",,100,39,,,
,"TXMI","7300","MASTER'S THESIS",,"87025","HUNT-HURST",,5,1,,,
,"TXMI","9010","DIRECTED RESEARCH",,"08248","HUNT-HURST",,5,1,,,
,"TXMI","9010","DIRECTED RESEARCH",,"87915","SHARMA",,5,1,,,
,"UNIV","1102","LEARNING TO LEARN",,"12085","BICKERSTAFF",,22,22,,,
,"UNIV","1102","LEARNING TO LEARN",,"22080","BIDDLE",,22,22,,,
,"UNIV","1102","LEARNING TO LEARN",,"52087","ALVIS",,23,23,,,
,"UNIV","1102","LEARNING TO LEARN",,"62082","ALVIS",,22,22,,,
,"UNIV","1102","LEARNING TO LEARN",,"82083","RIGGOTT",,23,23,,,
,"UNIV","1102","LEARNING TO LEARN",,"92089","BIDDLE",,22,22,,,
,"UNIV","1103","STRAT & LIFE SKILLS",,"43957","SCALISE",,22,22,,,
,"UNIV","1103","STRAT & LIFE SKILLS",,"43960","GLAUSER",,21,21,,,
,"UNIV","1103","STRAT & LIFE SKILLS",,"63958","GLAUSER",,22,22,,,
,"UNIV","1103","STRAT & LIFE SKILLS",,"63961","PISARIK",,22,22,,,
,"UNIV","1103","STRAT & LIFE SKILLS",,"83959","PISARIK",,23,24,,,
,"UNIV","1103","STRAT & LIFE SKILLS",,"92075","SCALISE",,14,17,,,
,"UNIV","1105","IMPROVING GRAMMAR",,"02070","BICKERSTAFF",,10,5,,,
,"UNIV","1108","INTRO DATA ANALYSIS",,"12071","EVANS",,10,1,,,
,"UNIV","1110","INTRO TO PRE CAL",,"32072","LI",,10,3,,,
,"UNIV","1111","TEXT COMP & VOCAB",,"52073","PHARES",,10,5,,,
,"VBDI","5450","CLIN ANIMAL BEHAV",,"05714","CROWELL-DAVI",,10,3,,,
,"VBDI","5450","CLIN ANIMAL BEHAV",,"15715","CROWELL-DAVI",,10,3,,,
,"VBDI","5450","CLIN ANIMAL BEHAV",,"35716","CROWELL-DAVI",,10,3,,,
,"VBDI","5480","CLIN RADIOLOGY",,"55717","Multiple",,30,14,,,
,"VBDI","5480","CLIN RADIOLOGY",,"55720","Multiple",,24,0,,,
,"VBDI","5480","CLIN RADIOLOGY",,"75718","Multiple",,18,8,,,
,"VBDI","5480","CLIN RADIOLOGY",,"95719","Multiple",,15,15,,,
,"VBDI","5481","SA ULTRASOUND",,"75721","Multiple",,6,0,,,
,"VBDI","5481","SA ULTRASOUND",,"95722","Multiple",,6,0,,,
,"VBDI","7610","RAD RESIDENT I",,"06460","Multiple",,1,1,,,
,"VBDI","7620","RAD RESIDENT II",,"05728","Multiple",,1,1,,,
,"VBDI","7620","RAD RESIDENT II",,"25724","Multiple",,1,0,,,
,"VBDI","7630","RAD RESIDENT III",,"16461","Multiple",,1,0,,,
,"VBDI","7730","BEH RESIDENT III",,"65726","CROWELL-DAVI",,1,1,,,
,"VETM","4960","DIRECTED READINGS",,"05745","WARD",,250,0,,,
,"VETM","4960","DIRECTED READINGS",,"35750","PLATT",,250,0,,,
,"VETM","4960","DIRECTED READINGS",,"55748","HOFMEISTER",,250,0,,,
,"VETM","4960","DIRECTED READINGS",,"75749","GOGAL",,250,0,,,
,"VETM","5600","EXTERNSHIP",,"45742","CARMICHAEL",,250,43,,,
,"VETM","5610","CLIN MED",,"65743","CARMICHAEL",,250,10,,,
,"VETM","5620","VET EXTERN II",,"85744","CARMICHAEL",,250,20,,,
,"VETM","7000","MASTER'S RESEARCH",,"07916","BRAINARD",,3,2,,,
,"VETM","7000","MASTER'S RESEARCH",,"47989","MEAD",,2,1,,,
,"VETM","7000","MASTER'S RESEARCH",,"57029","HOFACRE",,1,1,,,
,"VETM","7000","MASTER'S RESEARCH",,"65581","GIGUERE",,2,1,,,
,"VETM","7000","MASTER'S RESEARCH",,"95834","GARCIA",,2,1,,,
,"VETM","7300","MASTER'S THESIS",,"05382","PLATT",,2,1,,,
,"VETM","7300","MASTER'S THESIS",,"37918","BRAINARD",,4,2,,,
,"VETM","9000","DOCTORAL RESEARCH",,"05818","GARCIA",,2,1,,,
,"VETM","9000","DOCTORAL RESEARCH",,"75377","GIGUERE",,2,1,,,
,"VETM","9000","DOCTORAL RESEARCH",,"86036","FISCHER",,2,1,,,
,"VETM","9000","DOCTORAL RESEARCH",,"86716","STALLKNECHT",,1,1,,,
,"VETM","9300","DOCTORAL DISSERTATI",,"16718","STALLKNECHT",,1,1,,,
,"VPAT","4960","DIRECTED PROJECTS",,"05804","BROWN",,10,0,,,
,"VPAT","4960","DIRECTED PROJECTS",,"26100","HOWERTH",,10,0,,,
,"VPAT","4960","DIRECTED PROJECTS",,"46101","NAGY",,10,1,,,
,"VPAT","4960","DIRECTED PROJECTS",,"66102","SAKAMOTO",,10,0,,,
,"VPAT","4960","DIRECTED PROJECTS",,"86098","HALPER",,10,0,,,
,"VPAT","4960","DIRECTED PROJECTS",,"86103","UHL",,10,0,,,
,"VPAT","4960H","DIRECTED PROJECT",,"06104","BROWN",,10,0,,,
,"VPAT","4960H","DIRECTED PROJECT",,"16105","NAGY",,10,0,,,
,"VPAT","4960H","DIRECTED PROJECT",,"36106","HALPER",,10,0,,,
,"VPAT","4960H","DIRECTED PROJECT",,"56107","SAKAMOTO",,10,0,,,
,"VPAT","4960H","DIRECTED PROJECT",,"76108","HOWERTH",,10,0,,,
,"VPAT","4960H","DIRECTED PROJECT",,"96109","UHL",,10,0,,,
,"VPAT","5400","DIAG PATH",,"06118","Multiple",,999,7,,,
,"VPAT","5400","DIAG PATH",,"16119","Multiple",,999,8,,,
,"VPAT","5400","DIAG PATH",,"86117","Multiple",,999,8,,,
,"VPAT","5400","DIAG PATH",,"86120","Multiple",,999,15,,,
,"VPAT","5401","ANATOMIC PATH CLERK",,"56110","HOWERTH",,999,1,,,
,"VPAT","5401","ANATOMIC PATH CLERK",,"76111","HOWERTH",,999,0,,,
,"VPAT","5401","ANATOMIC PATH CLERK",,"96112","HOWERTH",,999,1,,,
,"VPAT","5402","CLIN PATH CLERKSHIP",,"06113","Multiple",,999,0,,,
,"VPAT","5402","CLIN PATH CLERKSHIP",,"26114","Multiple",,999,0,,,
,"VPAT","5402","CLIN PATH CLERKSHIP",,"46115","Multiple",,999,0,,,
,"VPAT","5402","CLIN PATH CLERKSHIP",,"66116","Multiple",,999,0,,,
,"VPAT","5900","STUDIES PATHOLOGY",,"06121","NAGY",,20,0,,,
,"VPAT","5900","STUDIES PATHOLOGY",,"16122","SAKAMOTO",,20,0,,,
,"VPAT","5900","STUDIES PATHOLOGY",,"36123","FU",,20,0,,,
,"VPAT","5900","STUDIES PATHOLOGY",,"56124","BROWN",,20,0,,,
,"VPAT","5900","STUDIES PATHOLOGY",,"76125","HOWERTH",,20,0,,,
,"VPAT","5900","STUDIES PATHOLOGY",,"96126","UHL",,20,0,,,
,"VPAT","7000","MASTER'S RESEARCH",,"06127","CARMICHAEL",,20,0,,,
,"VPAT","7000","MASTER'S RESEARCH",,"06130","HOWERTH",,20,0,,,
